file,Study_Name,Site_Name,Observational,Latitude_decimal_degrees,Longitude_decimal_degrees,Altitude__m,Country,Sample_StartDate_Month,Sample_StartDate_Year,Sample_EndDate_Month,Sample_EndDate_Year,ExtractionMethod,Sampled_Area,Sampled_Area_Unit,Sample_Effort,PH,PH_Collection_Method,PH_mean,CEC,CEC_unit,CEC_mean,Base_Saturation_percent,BaseSaturation_mean,Organic_Carbon__percent,OC_mean,Soil_Organic_Matter__percent,SOM_mean,C.N_ratio,CN_mean,Sand__percent,Silt__percent,Clay__percent,sand_silt_clay_mean,USDA_SoilTexture,Soil_Moisture_percent,WRB_FAO_SoilType,LandUse,HabitatCover,Management_System,Tillage,Pesticide,Fertilizer,Selectively_harvested,Clear_cut,Fire,Grazing_all_year,Rotation,Monoculture,Planted,Habitat_as_described,SpeciesRichness,SpeciesRichnessUnit,Site_WetBiomass,Site_WetBiomassUnits,Site_Abundance,Site_AbundanceUnits
428_Epie2015,Autumn_2012,Mixture,Experimental,60.2166667,25.0333333,4,Finland,10,2012,10,2012,Hand sorting + Chemical extraction (e.g. Mustard),15625,cm3,4,6.1,Unknown,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Production - Arable,Herbaceous,Perennial crops,NA,NA,1,NA,NA,NA,NA,NA,0,NA,Mixture of reed canary grass and galega,2.5,Species per m2,27.92543841,g/m2,96,Individuals per m2
430_Dobson2015,Dobson_2012,BOB_deer_2012,Observation,42,-76,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.84,H2O,no,NA,NA,NA,NA,NA,NA,NA,15.37,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,5,Number of species,39.68,g,61,Number of individuals
430_Dobson2015,Dobson_2012,BOB_nodeer_2012,Observation,42,-76,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.63,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,24.91,g,66,Number of individuals
430_Dobson2015,Dobson_2012,RIN_deer_2012,Observation,42.45,-76.47,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.03,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,4,Number of species,6.27,g,12,Number of individuals
430_Dobson2015,Dobson_2012,RIN_nodeer_2012,Observation,42.45,-76.47,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.47,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.57,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,2,Number of species,22.61,g,41,Number of individuals
430_Dobson2015,Dobson_2012,CON_deer_2012,Observation,42.35,-76.68,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.66,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.76,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,4,Number of species,57.99,g,113.3,Number of individuals
430_Dobson2015,Dobson_2012,CON_nodeer_2012,Observation,42.35,-76.68,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.83,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,72.44,g,133,Number of individuals
430_Dobson2015,Dobson_2012,HAM_deer_2012,Observation,42.42,-76.28,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,5,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.26,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,5,Number of species,46.7,g,206,Number of individuals
430_Dobson2015,Dobson_2012,HAM_nodeer_2012,Observation,42.42,-76.28,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.51,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.56,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,53.22,g,214,Number of individuals
430_Dobson2015,Dobson_2012,YEL_deer_2012,Observation,42.46,-76.34,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.76,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.02,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,4,Number of species,25.28,g,103,Number of individuals
430_Dobson2015,Dobson_2012,YEL_nodeer_2012,Observation,42.46,-76.34,NA,United States,9,2012,9,2012,Chemical extraction (e.g. Mustard),2.5,m2,1,4.45,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.18,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,3,Number of species,20.37,g,153,Number of individuals
430_Dobson2015,Dobson_2013,BOB_deer_2013,Observation,42,-76,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.84,H2O,no,NA,NA,NA,NA,NA,NA,NA,15.37,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,18.81,g,82,Number of individuals
430_Dobson2015,Dobson_2013,BOB_nodeer_2013,Observation,42,-76,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.63,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,26.41,g,82,Number of individuals
430_Dobson2015,Dobson_2013,RIN_deer_2013,Observation,42.45,-76.47,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.03,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,1,Number of species,11.45,g,43,Number of individuals
430_Dobson2015,Dobson_2013,RIN_nodeer_2013,Observation,42.45,-76.47,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.47,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.57,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,31.91,g,22,Number of individuals
430_Dobson2015,Dobson_2013,CON_deer_2013,Observation,42.35,-76.68,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.66,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.76,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,81.69,g,191,Number of individuals
430_Dobson2015,Dobson_2013,CON_nodeer_2013,Observation,42.35,-76.68,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.83,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,5,Number of species,82.5,g,264,Number of individuals
430_Dobson2015,Dobson_2013,HAM_deer_2013,Observation,42.42,-76.28,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,5,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.26,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,8,Number of species,50.89,g,240,Number of individuals
430_Dobson2015,Dobson_2013,HAM_nodeer_2013,Observation,42.42,-76.28,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.51,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.56,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,42.07,g,177,Number of individuals
430_Dobson2015,Dobson_2013,YEL_deer_2013,Observation,42.46,-76.34,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.76,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.02,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,7,Number of species,27.72,g,116,Number of individuals
430_Dobson2015,Dobson_2013,YEL_nodeer_2013,Observation,42.46,-76.34,NA,United States,9,2013,9,2013,Chemical extraction (e.g. Mustard),2.5,m2,1,4.45,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.18,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,6,Number of species,24.03,g,109,Number of individuals
430_Dobson2015,Dobson_2014,BOB_deer_2014,Observation,42,-76,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.84,H2O,no,NA,NA,NA,NA,NA,NA,NA,15.37,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,24.5,g,92,Number of individuals
430_Dobson2015,Dobson_2014,BOB_nodeer_2014,Observation,42,-76,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.63,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,19.95,g,72,Number of individuals
430_Dobson2015,Dobson_2014,RIN_deer_2014,Observation,42.45,-76.47,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.03,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,5.36,g,37,Number of individuals
430_Dobson2015,Dobson_2014,RIN_nodeer_2014,Observation,42.45,-76.47,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.47,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.57,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,21.32,g,24,Number of individuals
430_Dobson2015,Dobson_2014,CON_deer_2014,Observation,42.35,-76.68,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.66,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.76,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,32.83,g,198,Number of individuals
430_Dobson2015,Dobson_2014,CON_nodeer_2014,Observation,42.35,-76.68,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.83,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,51.26,g,274,Number of individuals
430_Dobson2015,Dobson_2014,HAM_deer_2014,Observation,42.42,-76.28,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,5,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.26,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,68.28,g,221,Number of individuals
430_Dobson2015,Dobson_2014,HAM_nodeer_2014,Observation,42.42,-76.28,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.51,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.56,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,52.49,g,185,Number of individuals
430_Dobson2015,Dobson_2014,YEL_deer_2014,Observation,42.46,-76.34,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.76,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.02,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,24.59,g,117,Number of individuals
430_Dobson2015,Dobson_2014,YEL_nodeer_2014,Observation,42.46,-76.34,NA,United States,9,2014,9,2014,Chemical extraction (e.g. Mustard),2.5,m2,1,4.45,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.18,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,21.97,g,109,Number of individuals
430_Dobson2015,Dobson_2015,BOB_deer_2015,Observation,42,-76,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.84,H2O,no,NA,NA,NA,NA,NA,NA,NA,15.37,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,58,Number of individuals
430_Dobson2015,Dobson_2015,BOB_nodeer_2015,Observation,42,-76,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.63,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,132,Number of individuals
430_Dobson2015,Dobson_2015,RIN_deer_2015,Observation,42.45,-76.47,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.03,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,7,Number of individuals
430_Dobson2015,Dobson_2015,RIN_nodeer_2015,Observation,42.45,-76.47,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.47,H2O,no,NA,NA,NA,NA,NA,NA,NA,13.57,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,119,Number of individuals
430_Dobson2015,Dobson_2015,CON_deer_2015,Observation,42.35,-76.68,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.66,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.76,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,150,Number of individuals
430_Dobson2015,Dobson_2015,CON_nodeer_2015,Observation,42.35,-76.68,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.83,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,74,Number of individuals
430_Dobson2015,Dobson_2015,HAM_deer_2015,Observation,42.42,-76.28,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,5,H2O,no,NA,NA,NA,NA,NA,NA,NA,14.26,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,46,Number of individuals
430_Dobson2015,Dobson_2015,HAM_nodeer_2015,Observation,42.42,-76.28,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.51,H2O,no,NA,NA,NA,NA,NA,NA,NA,18.56,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,53,Number of individuals
430_Dobson2015,Dobson_2015,YEL_deer_2015,Observation,42.46,-76.34,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.76,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.02,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,114,Number of individuals
430_Dobson2015,Dobson_2015,YEL_nodeer_2015,Observation,42.46,-76.34,NA,United States,9,2015,9,2015,Chemical extraction (e.g. Mustard),2.5,m2,1,4.45,H2O,no,NA,NA,NA,NA,NA,NA,NA,12.18,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary vegetation,Unknown,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present forests remain highly fragmented and include significant agriculture-adjacent edge habitat,NA,NA,0,g,57,Number of individuals
4316_Birkhofer2012,birkhofer2012,AEG1,Experimental,48.39800501,9.341986753,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,637,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG10,Experimental,48.37871287,9.212600848,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,541,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG11,Experimental,48.4853988,9.347715523,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,64,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG12,Experimental,48.38912209,9.350230928,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,318,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG13,Experimental,48.39164797,9.36219827,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,637,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG14,Experimental,48.37576,9.518669277,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,605,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG15,Experimental,48.48725232,9.448648359,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,637,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG16,Experimental,48.40197195,9.455662505,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,477,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG17,Experimental,48.39932304,9.518368873,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,446,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG18,Experimental,48.38294187,9.521442437,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,350,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG19,Experimental,48.39764314,9.447318583,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,605,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG2,Experimental,48.37685727,9.472784125,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,286,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG20,Experimental,48.48950888,9.356402081,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,159,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG21,Experimental,48.44220388,9.357219301,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,191,Individuals per m2
4316_Birkhofer2012,birkhofer2012,AEG22,Experimental,48.40438131,9.51342304,NA,Germany,4,2011,4,2011,Hand sorting,314.16,cm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leptosols,Pasture,Herbaceous,Pastures (grazed lands),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Permanent managed grassland,NA,NA,NA,NA,191,Individuals per m2
